<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RU000A10B7S9,D,190525,000000,100.1,100.2,100.1,100.1,3893
RU000A10B7S9,D,200525,000000,100.1,100.11,100.05,100.05,966
RU000A10B7S9,D,210525,000000,100.09,100.09,100,100.06,1095
RU000A10B7S9,D,220525,000000,100.01,100.06,99.98,99.99,1174
RU000A10B7S9,D,230525,000000,99.99,100.09,99.99,100,1547
RU000A10B7S9,D,260525,000000,100,100.17,100,100.05,1920
RU000A10B7S9,D,270525,000000,100.06,100.09,100.02,100.02,908
RU000A10B7S9,D,280525,000000,100.01,100.06,100,100.04,1305
RU000A10B7S9,D,290525,000000,100.04,100.06,100,100.04,697
RU000A10B7S9,D,300525,000000,100.04,100.06,100.01,100.04,1523
RU000A10B7S9,D,020625,000000,100.04,100.17,100,100.11,2069
RU000A10B7S9,D,030625,000000,100.1,100.7,100.07,100.7,1981
RU000A10B7S9,D,040625,000000,100.7,101.45,100.7,101.45,1192
RU000A10B7S9,D,050625,000000,101.45,101.69,101.36,101.44,1092
RU000A10B7S9,D,060625,000000,101.4,101.64,101.4,101.64,450
RU000A10B7S9,D,090625,000000,101.64,101.64,101.48,101.5,860
RU000A10B7S9,D,100625,000000,101.5,101.6,101.49,101.6,643
RU000A10B7S9,D,110625,000000,101.56,101.66,101.24,101.24,713
RU000A10B7S9,D,130625,000000,101.21,101.5,101.2,101.5,950
RU000A10B7S9,D,160625,000000,101.45,101.51,101.36,101.51,531
RU000A10B7S9,D,170625,000000,101.45,101.5,101.2,101.44,796
RU000A10B7S9,D,180625,000000,101.4,101.4,100.13,100.48,1030
RU000A10B7S9,D,190625,000000,100.52,100.79,100.52,100.72,234
RU000A10B7S9,D,200625,000000,100.68,101,100.56,100.88,563
RU000A10B7S9,D,230625,000000,100.84,100.84,100.29,100.68,375
RU000A10B7S9,D,240625,000000,100.64,100.89,100.35,100.52,716
RU000A10B7S9,D,250625,000000,100.52,100.74,100.28,100.74,302
RU000A10B7S9,D,260625,000000,100.74,100.76,100.6,100.72,356
RU000A10B7S9,D,270625,000000,100.68,100.84,100.68,100.84,334
RU000A10B7S9,D,300625,000000,100.84,101.2,100.76,101.16,549
RU000A10B7S9,D,010725,000000,101.19,101.36,101.11,101.34,526
RU000A10B7S9,D,020725,000000,101.3,102.47,101.3,102,943
RU000A10B7S9,D,030725,000000,101.28,101.68,101.16,101.2,586
RU000A10B7S9,D,040725,000000,101.23,101.23,101.12,101.12,818
RU000A10B7S9,D,070725,000000,101.15,101.78,101.15,101.5,543
RU000A10B7S9,D,080725,000000,101.52,101.76,101.32,101.48,840
RU000A10B7S9,D,090725,000000,101.52,101.64,101.4,101.6,275
RU000A10B7S9,D,100725,000000,101.64,101.76,101.64,101.76,231
RU000A10B7S9,D,110725,000000,101.68,101.78,101.68,101.73,709
RU000A10B7S9,D,140725,000000,101.72,101.74,101.51,101.7,691
RU000A10B7S9,D,150725,000000,101.71,102,101.71,102,818
RU000A10B7S9,D,160725,000000,102,102.32,101.97,102,267
RU000A10B7S9,D,170725,000000,102.04,102.23,101.78,102.23,611
RU000A10B7S9,D,180725,000000,102.17,102.46,102.08,102.1,279
RU000A10B7S9,D,210725,000000,102.16,102.63,102.12,102.55,465
RU000A10B7S9,D,220725,000000,102.48,102.97,102,102.97,478
RU000A10B7S9,D,230725,000000,102.95,103,102.44,102.6,413
RU000A10B7S9,D,240725,000000,102.64,102.75,102.13,102.56,439
RU000A10B7S9,D,250725,000000,102.52,103,102.32,103,398
RU000A10B7S9,D,280725,000000,103.04,103.95,103,103.5,273
RU000A10B7S9,D,290725,000000,103.52,103.99,103.52,103.93,177
RU000A10B7S9,D,300725,000000,103.99,104.2,103.93,104.2,733
RU000A10B7S9,D,310725,000000,104.04,105.16,104.04,105.04,662
