<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RU000A10B115,D,070325,000000,103,103,101.75,101.85,3149317
RU000A10B115,D,100325,000000,102.19,103.24,102.19,102.93,3060873
RU000A10B115,D,110325,000000,103,103,102.2,102.42,272046
RU000A10B115,D,120325,000000,102.42,102.65,101.9,102.54,1185846
RU000A10B115,D,130325,000000,102.55,103.48,102.45,103.19,1371431
RU000A10B115,D,140325,000000,103.19,104,103,104,1070039
RU000A10B115,D,170325,000000,104,105.49,103.31,105.39,336128
RU000A10B115,D,180325,000000,105.39,106.5,105.27,106,147593
RU000A10B115,D,190325,000000,105.91,105.91,105.45,105.73,39717
RU000A10B115,D,200325,000000,106.19,106.9,105.5,105.83,1492604
RU000A10B115,D,210325,000000,106,107.5,105.84,106.16,66018
RU000A10B115,D,240325,000000,106.16,107.85,105.65,105.79,31958
RU000A10B115,D,250325,000000,105.65,106.97,105.65,105.91,34417
RU000A10B115,D,260325,000000,106.06,106.93,105.69,106.06,38898
RU000A10B115,D,270325,000000,106.11,106.3,105.05,105.3,51199
RU000A10B115,D,280325,000000,105.29,105.5,104.3,104.77,236414
RU000A10B115,D,310325,000000,104.77,104.77,103.81,104.45,26617
RU000A10B115,D,010425,000000,104.47,106.39,103.91,105.7,391628
RU000A10B115,D,020425,000000,105.9,105.9,104.65,105.39,19737
RU000A10B115,D,030425,000000,105.4,105.74,104.36,104.7,19580
RU000A10B115,D,040425,000000,104.84,105.72,104.2,104.67,43359
RU000A10B115,D,070425,000000,104.2,104.2,101.5,102.7,227818
RU000A10B115,D,080425,000000,103,103.83,102.8,103.54,36345
RU000A10B115,D,090425,000000,103.5,103.5,101.59,102.24,103276
RU000A10B115,D,100425,000000,103,103.48,102.25,102.48,15630
RU000A10B115,D,110425,000000,102.4,103.3,102.01,102.39,39079
RU000A10B115,D,140425,000000,103.27,103.27,102.53,102.65,15099
RU000A10B115,D,150425,000000,103.19,103.25,102.32,103.17,39315
RU000A10B115,D,160425,000000,103.2,104,102.78,103.7,90089
RU000A10B115,D,170425,000000,102.5,103.7,102.5,103.6,270920
RU000A10B115,D,180425,000000,103.6,103.89,102.76,102.95,12130
RU000A10B115,D,210425,000000,102.99,103.4,102.8,102.85,27332
RU000A10B115,D,220425,000000,102.84,103.64,102.56,102.75,61358
RU000A10B115,D,230425,000000,103.16,103.17,102.6,102.85,118136
RU000A10B115,D,240425,000000,102.84,103.7,102.63,102.9,91778
RU000A10B115,D,250425,000000,103,103.97,102.59,103.13,27281
RU000A10B115,D,280425,000000,103.34,105,103.01,103.39,76911
RU000A10B115,D,290425,000000,103.9,103.9,103.17,103.34,34904
RU000A10B115,D,300425,000000,103.34,103.7,103.2,103.49,90835
RU000A10B115,D,020525,000000,103.82,104.14,103.15,103.98,5697
RU000A10B115,D,050525,000000,103.9,104.05,103,103.11,38502
RU000A10B115,D,060525,000000,103.8,103.81,103.11,103.3,9291
RU000A10B115,D,070525,000000,103.63,103.76,103.19,103.3,22575
RU000A10B115,D,080525,000000,103.64,104.16,103.2,103.42,7112
RU000A10B115,D,120525,000000,103.62,104.45,103.42,104,21901
RU000A10B115,D,130525,000000,104.02,104.62,103.5,103.6,17638
RU000A10B115,D,140525,000000,104.09,104.1,103.31,103.53,8294
RU000A10B115,D,150525,000000,103.54,103.98,103.49,103.59,112965
RU000A10B115,D,160525,000000,103.99,103.99,103.56,103.75,195483
RU000A10B115,D,190525,000000,103.75,103.99,103.6,103.81,62080
RU000A10B115,D,200525,000000,103.81,103.9,103.75,103.9,204263
RU000A10B115,D,210525,000000,104.2,104.2,103.6,103.8,7684
RU000A10B115,D,220525,000000,103.81,104.19,103.62,104,160662
RU000A10B115,D,230525,000000,104,104.4,103.63,104.15,92924
RU000A10B115,D,260525,000000,104.15,104.4,103.99,104.39,63879
RU000A10B115,D,270525,000000,104.39,104.4,104.02,104.25,80308
RU000A10B115,D,280525,000000,104.25,104.87,104.2,104.4,27860
