<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RU000A10AT01,D,040225,000000,100.01,100.29,100,100.13,1272
RU000A10AT01,D,050225,000000,100.14,100.16,100.04,100.13,2913
RU000A10AT01,D,060225,000000,100.13,100.42,100.05,100.09,3268
RU000A10AT01,D,070225,000000,100.09,100.29,100.03,100.28,2540
RU000A10AT01,D,100225,000000,100.31,100.93,100.29,100.91,1738
RU000A10AT01,D,110225,000000,100.91,102.45,100.7,101.8,1139
RU000A10AT01,D,120225,000000,101.9,101.99,101.24,101.92,352
RU000A10AT01,D,130225,000000,101.92,103.94,101.51,102.08,776
RU000A10AT01,D,140225,000000,103.5,103.97,101.5,103.88,1379
RU000A10AT01,D,170225,000000,104,104.95,103.12,104.79,805
RU000A10AT01,D,180225,000000,104.97,104.99,104.02,104.92,668
RU000A10AT01,D,190225,000000,105,106,104.55,105.29,545
RU000A10AT01,D,200225,000000,105.49,105.49,103,104.59,497
RU000A10AT01,D,210225,000000,105.29,105.38,104.6,104.99,306
RU000A10AT01,D,240225,000000,105.5,105.51,104.62,104.82,549
RU000A10AT01,D,250225,000000,104.82,105.49,103.5,104.09,539
RU000A10AT01,D,260225,000000,104.24,105.3,104.21,105.2,496
RU000A10AT01,D,270225,000000,105.49,105.89,103.6,105.12,442
RU000A10AT01,D,280225,000000,104.16,105.38,104.16,105.01,254
RU000A10AT01,D,030325,000000,105.01,105.83,103,105.46,756
RU000A10AT01,D,040325,000000,105.44,105.44,104.26,105.04,281
RU000A10AT01,D,050325,000000,105.5,105.8,104.54,105.34,709
RU000A10AT01,D,060325,000000,105.52,105.52,101.99,104.86,1000
RU000A10AT01,D,070325,000000,105.49,105.49,104.8,104.89,207
RU000A10AT01,D,100325,000000,105.49,105.5,105,105.46,391
RU000A10AT01,D,110325,000000,105.47,105.47,105.16,105.46,594
RU000A10AT01,D,120325,000000,105.46,105.49,105,105,97
RU000A10AT01,D,130325,000000,105.79,105.79,100.05,103.79,1357
RU000A10AT01,D,140325,000000,104.97,105.28,103.27,104.88,454
RU000A10AT01,D,170325,000000,104.9,104.9,102.31,103,653
RU000A10AT01,D,180325,000000,103.99,103.99,102.1,103.95,575
RU000A10AT01,D,190325,000000,104.53,105.54,104.1,104.17,235
RU000A10AT01,D,200325,000000,105.21,105.23,104.19,104.6,210
RU000A10AT01,D,210325,000000,104.59,105.07,104.08,104.96,179
RU000A10AT01,D,240325,000000,104.99,104.99,103.6,103.98,156
RU000A10AT01,D,250325,000000,103.97,103.97,102.98,103.86,1172
RU000A10AT01,D,260325,000000,103.97,103.99,102.5,103,1042
RU000A10AT01,D,270325,000000,103.96,103.96,102.9,103.14,141
RU000A10AT01,D,280325,000000,103.1,103.2,102.61,103.2,323
RU000A10AT01,D,310325,000000,103.95,104.94,102.45,103.49,275
RU000A10AT01,D,010425,000000,103.49,103.49,102.03,102.13,709
RU000A10AT01,D,020425,000000,103.64,103.64,102.73,103.37,133
RU000A10AT01,D,030425,000000,103.48,103.48,102,103.14,538
RU000A10AT01,D,040425,000000,103.15,103.47,102.41,103,217
RU000A10AT01,D,070425,000000,103.01,103.39,101.3,102.95,528
RU000A10AT01,D,080425,000000,103.45,103.45,102.47,102.47,310
RU000A10AT01,D,090425,000000,103,103.45,101.81,102.49,108
RU000A10AT01,D,100425,000000,103.45,103.45,101.5,103.34,78
RU000A10AT01,D,110425,000000,103.45,103.45,102.34,102.99,300
RU000A10AT01,D,140425,000000,102,103.46,101.2,102.01,314
RU000A10AT01,D,150425,000000,103.43,103.43,102,102.68,418
RU000A10AT01,D,160425,000000,103.39,103.39,102.03,103.19,140
RU000A10AT01,D,170425,000000,102.13,103,101.15,102.39,506
RU000A10AT01,D,180425,000000,103.15,103.15,102.62,102.96,183
RU000A10AT01,D,210425,000000,103.19,103.24,102.04,102.56,415
RU000A10AT01,D,220425,000000,101.85,103.24,101.43,102.8,239
RU000A10AT01,D,230425,000000,103.22,103.23,103,103,87
RU000A10AT01,D,240425,000000,102.8,103,102.45,103,321
RU000A10AT01,D,250425,000000,103.01,103.01,101.8,102.85,453
RU000A10AT01,D,280425,000000,102.84,103.22,101.57,103,785
RU000A10AT01,D,290425,000000,103.05,103.05,102.25,102.84,1130
RU000A10AT01,D,300425,000000,103.19,103.22,102.93,103,638
RU000A10AT01,D,020525,000000,103.21,107,103.2,103.73,1148
RU000A10AT01,D,050525,000000,106.79,106.81,102.5,103.6,771
RU000A10AT01,D,060525,000000,105.97,105.97,104.5,104.56,351
RU000A10AT01,D,070525,000000,104.57,105.7,104.46,104.86,512
RU000A10AT01,D,080525,000000,105.97,105.98,104.15,105.36,132
RU000A10AT01,D,120525,000000,105.38,105.41,103.5,104.65,1014
RU000A10AT01,D,130525,000000,104.65,105.19,104.17,104.76,358
RU000A10AT01,D,140525,000000,104.77,104.77,104.18,104.7,306
RU000A10AT01,D,150525,000000,104.89,105.65,104.8,104.9,578
RU000A10AT01,D,160525,000000,105.84,105.97,104.57,105.39,673
RU000A10AT01,D,190525,000000,105.95,105.96,104.94,105.29,308
RU000A10AT01,D,200525,000000,105.95,105.95,103.51,104.03,477
RU000A10AT01,D,210525,000000,104.2,104.84,103.86,104.6,325
RU000A10AT01,D,220525,000000,104.65,104.65,104.26,104.41,148
RU000A10AT01,D,230525,000000,105.93,105.93,104.01,104.79,194
RU000A10AT01,D,260525,000000,104.79,105.97,104.42,104.95,1672
RU000A10AT01,D,270525,000000,105.1,105.97,104.85,105.74,314
RU000A10AT01,D,280525,000000,105.7,105.74,104.05,105.24,216
RU000A10AT01,D,290525,000000,105.74,105.9,104.76,105.11,189
RU000A10AT01,D,300525,000000,104.44,105.1,104,104.54,462
RU000A10AT01,D,020625,000000,105.79,105.92,104.56,105.77,1302
RU000A10AT01,D,030625,000000,105.87,105.89,104.66,105.81,504
RU000A10AT01,D,040625,000000,105.81,105.89,104.73,105.78,348
RU000A10AT01,D,050625,000000,105.89,106.79,105.86,106.77,648
RU000A10AT01,D,060625,000000,106.77,109.98,105,109.27,925
RU000A10AT01,D,090625,000000,109.96,113,105.67,107.76,976
RU000A10AT01,D,100625,000000,108.6,108.6,107.09,108.02,70
RU000A10AT01,D,110625,000000,108.99,109.98,107.84,109.16,208
RU000A10AT01,D,130625,000000,109.12,110,107.8,109.93,303
RU000A10AT01,D,160625,000000,109.93,109.93,107.51,107.8,610
RU000A10AT01,D,170625,000000,107.11,107.11,101,101.79,1496
RU000A10AT01,D,180625,000000,103.48,104.74,100.47,102,1175
RU000A10AT01,D,190625,000000,101.8,102.33,101.03,101.63,608
RU000A10AT01,D,200625,000000,103.64,103.93,102.01,103.67,770
RU000A10AT01,D,230625,000000,101.69,103.46,101.31,102.3,395
RU000A10AT01,D,240625,000000,101.56,102.77,101.16,102.77,620
RU000A10AT01,D,250625,000000,102.73,102.73,101.11,102.07,342
RU000A10AT01,D,260625,000000,102.71,103.3,102.21,103.3,390
RU000A10AT01,D,270625,000000,104.61,104.61,103.99,104.49,529
RU000A10AT01,D,300625,000000,104.49,104.49,101.24,104.45,927
RU000A10AT01,D,010725,000000,103.06,106.75,103.06,106.74,312
RU000A10AT01,D,020725,000000,106.8,107.7,104.09,106.97,540
RU000A10AT01,D,030725,000000,106.98,107.44,104.11,107.17,1240
RU000A10AT01,D,040725,000000,107.27,107.28,104.87,106.15,1002
RU000A10AT01,D,070725,000000,106.15,106.85,105.35,106.25,585
RU000A10AT01,D,080725,000000,106.24,107.97,105.01,106.07,712
RU000A10AT01,D,090725,000000,106.07,106.24,105.25,105.55,468
RU000A10AT01,D,100725,000000,105.56,105.9,104.29,105.7,271
RU000A10AT01,D,110725,000000,105.66,106,104.28,105.29,426
RU000A10AT01,D,140725,000000,105.29,107.41,104.7,105.84,349
RU000A10AT01,D,150725,000000,105.33,107.18,104.62,107,962
RU000A10AT01,D,160725,000000,107.1,109.49,105.43,109.49,1003
RU000A10AT01,D,170725,000000,109.49,109.85,107.27,108.72,309
RU000A10AT01,D,180725,000000,107.43,108.57,107.2,108.48,168
RU000A10AT01,D,210725,000000,108,109.24,107.74,108.85,420
RU000A10AT01,D,220725,000000,109.47,109.47,108.23,109.3,288
RU000A10AT01,D,230725,000000,108.42,109.28,107.5,108.73,462
RU000A10AT01,D,240725,000000,108.73,108.81,108.04,108.8,157
RU000A10AT01,D,250725,000000,108.8,108.99,107.3,108.99,370
RU000A10AT01,D,280725,000000,109.01,109.6,106,108.45,548
RU000A10AT01,D,290725,000000,108.93,109.4,107.63,109.25,184
RU000A10AT01,D,300725,000000,109.37,109.38,108.45,108.96,213
RU000A10AT01,D,310725,000000,106.25,108.98,106.21,108.26,224
