<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RU000A10B4L1,D,200625,000000,106.25,106.5,105.57,106.48,833
RU000A10B4L1,D,230625,000000,106.3,106.5,105.83,106.5,1586
RU000A10B4L1,D,240625,000000,106.5,106.74,106.31,106.45,931
RU000A10B4L1,D,250625,000000,106.45,107.49,106.45,107.29,697
RU000A10B4L1,D,260625,000000,107.29,107.29,106.94,107.01,308
RU000A10B4L1,D,270625,000000,107.68,107.68,107,107.34,750
RU000A10B4L1,D,300625,000000,107.65,107.77,107.1,107.63,813
RU000A10B4L1,D,010725,000000,107.77,107.96,107.61,107.95,425
RU000A10B4L1,D,020725,000000,107.63,109,107.63,108.09,1228
RU000A10B4L1,D,030725,000000,108.11,108.11,107.17,107.59,460
RU000A10B4L1,D,040725,000000,107.5,107.95,107,107.7,477
RU000A10B4L1,D,070725,000000,107.93,109.4,107.87,108.3,638
RU000A10B4L1,D,080725,000000,109.07,109.45,108.09,109.39,533
RU000A10B4L1,D,090725,000000,108.83,109.49,108.76,109.26,505
RU000A10B4L1,D,100725,000000,108.77,109.29,108.03,108.92,252
RU000A10B4L1,D,110725,000000,109.3,109.45,108.45,108.99,601
RU000A10B4L1,D,140725,000000,109,109.43,108.38,109.1,295
RU000A10B4L1,D,150725,000000,109.1,109.49,108.5,108.51,855
RU000A10B4L1,D,160725,000000,108.56,108.96,108.52,108.86,381
RU000A10B4L1,D,170725,000000,109.48,109.48,108.5,109.06,266
RU000A10B4L1,D,180725,000000,108.79,110,108.78,109.95,780
RU000A10B4L1,D,210725,000000,109.96,110,71,90.16,12892
RU000A10B4L1,D,220725,000000,99.18,107.99,99.18,107.99,16315
RU000A10B4L1,D,230725,000000,108,108.19,104.02,105,3085
RU000A10B4L1,D,240725,000000,105,106.46,105,106,1558
RU000A10B4L1,D,250725,000000,106,106.4,104.83,105.32,1337
RU000A10B4L1,D,280725,000000,105.32,106.21,105.32,105.84,1495
RU000A10B4L1,D,290725,000000,106.16,106.48,105.59,106,1889
RU000A10B4L1,D,300725,000000,106.47,106.47,105.88,106.3,413
RU000A10B4L1,D,310725,000000,106.44,106.45,105.5,106.38,467
