<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RU000A10B7W1,D,180625,000000,110.13,110.82,109.24,110.24,1818
RU000A10B7W1,D,190625,000000,109.83,111.5,109.83,110.57,2872
RU000A10B7W1,D,200625,000000,111.5,111.95,109.49,109.85,1374
RU000A10B7W1,D,230625,000000,110.2,110.34,109,109.48,2776
RU000A10B7W1,D,240625,000000,109.06,109.98,106.02,109.88,1858
RU000A10B7W1,D,250625,000000,109.98,110.01,108.32,109.08,2660
RU000A10B7W1,D,260625,000000,109.08,110.98,109.08,110.32,2102
RU000A10B7W1,D,270625,000000,109.81,111.67,109.32,110.49,5158
RU000A10B7W1,D,300625,000000,110.5,111.88,109.72,111,4070
RU000A10B7W1,D,010725,000000,110.84,112.05,110.51,111.9,2451
RU000A10B7W1,D,020725,000000,111.89,112.97,109.51,110.8,5745
RU000A10B7W1,D,030725,000000,112.9,112.99,110.8,111.64,4271
RU000A10B7W1,D,040725,000000,111.64,112.81,111.64,112.1,1509
RU000A10B7W1,D,070725,000000,112.1,113,110.54,112.49,2625
RU000A10B7W1,D,080725,000000,112.48,113.49,110.87,111.97,1760
RU000A10B7W1,D,090725,000000,112.17,112.29,110.42,111.7,4827
RU000A10B7W1,D,100725,000000,111.89,112.48,111.42,112.18,1001
RU000A10B7W1,D,110725,000000,112.48,112.48,111.92,111.95,3993
RU000A10B7W1,D,140725,000000,111.95,113.38,111.95,113,3965
RU000A10B7W1,D,150725,000000,113.23,113.85,112.21,113.48,6185
RU000A10B7W1,D,160725,000000,113.51,114.25,113.51,114.18,4827
RU000A10B7W1,D,170725,000000,119.93,119.93,114,114.41,4212
RU000A10B7W1,D,180725,000000,114.41,115.25,113.58,114.77,2735
RU000A10B7W1,D,210725,000000,114.77,114.9,114.1,114.45,2388
RU000A10B7W1,D,220725,000000,114.44,114.44,111.71,113.89,2400
RU000A10B7W1,D,230725,000000,113.89,117.9,113.88,116.33,10447
RU000A10B7W1,D,240725,000000,117.24,118.5,115.47,116.15,4401
RU000A10B7W1,D,250725,000000,117.11,117.11,115.24,116.5,2037
RU000A10B7W1,D,280725,000000,116.75,118.53,106.9,115.2,4949
RU000A10B7W1,D,290725,000000,115.2,115.8,113.54,114.53,781
RU000A10B7W1,D,300725,000000,115,115.05,114.1,114.44,1404
RU000A10B7W1,D,310725,000000,115.52,116.04,114.11,115.76,2276
