<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RU000A10BPZ1,D,300525,000000,100.19,100.84,99.49,100.15,531796
RU000A10BPZ1,D,020625,000000,100.43,101,100.25,100.69,404112
RU000A10BPZ1,D,030625,000000,100.9,101.5,100.51,100.89,1146931
RU000A10BPZ1,D,040625,000000,101.12,102.68,100.8,102.24,115486
RU000A10BPZ1,D,050625,000000,102.2,103.96,102.2,102.85,117888
RU000A10BPZ1,D,060625,000000,103.92,103.92,102.63,102.68,113938
RU000A10BPZ1,D,090625,000000,103.3,103.69,102.3,102.69,56837
RU000A10BPZ1,D,100625,000000,103.43,103.45,102.6,102.69,37184
RU000A10BPZ1,D,110625,000000,102.79,103.56,102.6,102.85,80350
RU000A10BPZ1,D,130625,000000,103.38,103.69,102.8,103.55,15604
RU000A10BPZ1,D,160625,000000,103.6,103.6,101.8,102,89949
RU000A10BPZ1,D,170625,000000,102.59,102.59,101.85,102,63647
RU000A10BPZ1,D,180625,000000,102.49,102.49,101.9,102,266438
RU000A10BPZ1,D,190625,000000,102.34,102.5,101.89,102.11,125690
RU000A10BPZ1,D,200625,000000,102.11,102.45,102.01,102.4,94871
RU000A10BPZ1,D,230625,000000,102.5,102.7,102.29,102.43,240810
RU000A10BPZ1,D,240625,000000,102.67,102.68,102.1,102.4,290009
RU000A10BPZ1,D,250625,000000,102.63,102.64,102.11,102.4,54276
RU000A10BPZ1,D,260625,000000,102.59,103.8,102.42,103.43,58636
RU000A10BPZ1,D,270625,000000,103.4,103.61,102.56,103.5,104599
RU000A10BPZ1,D,300625,000000,103.5,104.6,103.3,104.45,77138
RU000A10BPZ1,D,010725,000000,104.11,105.61,103.16,105.45,96856
RU000A10BPZ1,D,020725,000000,105.45,107.77,104.3,105.21,100807
RU000A10BPZ1,D,030725,000000,105.5,106.6,104.5,105.54,38131
RU000A10BPZ1,D,040725,000000,105.01,106.1,104.5,105.55,111454
RU000A10BPZ1,D,070725,000000,105.55,106.08,105,105.5,52348
RU000A10BPZ1,D,080725,000000,105.77,106,105.05,105.95,10949
RU000A10BPZ1,D,090725,000000,106.09,106.1,105.6,105.83,23762
RU000A10BPZ1,D,100725,000000,106,106.08,105,106.04,10106
RU000A10BPZ1,D,110725,000000,106.04,106.1,105.6,105.7,22897
RU000A10BPZ1,D,140725,000000,105.71,106.1,105.5,106.03,16052
RU000A10BPZ1,D,150725,000000,106.65,107,106.09,106.59,65124
RU000A10BPZ1,D,160725,000000,107,108.8,106.59,108.15,22113
RU000A10BPZ1,D,170725,000000,108.14,109.08,107.81,108.8,39692
RU000A10BPZ1,D,180725,000000,108.9,109.75,107.33,109.12,14423
RU000A10BPZ1,D,210725,000000,109.1,110,107.5,109.86,20666
RU000A10BPZ1,D,220725,000000,109.98,109.98,108,108.9,11159
RU000A10BPZ1,D,230725,000000,109.57,109.71,107.31,109.67,19342
RU000A10BPZ1,D,240725,000000,109.67,109.98,108.78,109.9,16878
RU000A10BPZ1,D,250725,000000,109.9,110,107.6,109.95,15048
RU000A10BPZ1,D,280725,000000,109.95,111.09,108.11,108.82,16584
RU000A10BPZ1,D,290725,000000,109.93,110.99,108.85,109.79,14889
RU000A10BPZ1,D,300725,000000,109.8,109.99,109.47,109.94,6411
RU000A10BPZ1,D,310725,000000,110.98,111,108.23,108.5,14196
