<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RU000A10AZ60,D,260225,000000,103.5,104,101.5,101.89,1113165
RU000A10AZ60,D,270225,000000,101.98,101.98,101.31,101.75,502279
RU000A10AZ60,D,280225,000000,101.88,102.3,101.7,102,140942
RU000A10AZ60,D,030325,000000,102.29,102.39,101.51,101.63,254913
RU000A10AZ60,D,040325,000000,101.92,102.23,101.77,101.89,150118
RU000A10AZ60,D,050325,000000,101.89,102.5,101.89,101.99,459078
RU000A10AZ60,D,060325,000000,102.38,102.99,101.68,102.49,391157
RU000A10AZ60,D,070325,000000,103.2,105,103,103.89,211113
RU000A10AZ60,D,100325,000000,104,105,103.6,103.9,272778
RU000A10AZ60,D,110325,000000,104.4,104.77,103.26,103.63,122494
RU000A10AZ60,D,120325,000000,103.99,104.29,103.25,103.79,103566
RU000A10AZ60,D,130325,000000,104.09,104.75,103.75,103.95,146700
RU000A10AZ60,D,140325,000000,104,104.98,103.58,104.7,211514
RU000A10AZ60,D,170325,000000,104.97,105.95,103.8,105.9,181379
RU000A10AZ60,D,180325,000000,106,106.84,105.9,106.69,523073
RU000A10AZ60,D,190325,000000,106.95,106.95,106,106.4,61135
RU000A10AZ60,D,200325,000000,107,107,106.02,106.48,563020
RU000A10AZ60,D,210325,000000,106.9,108.72,106.42,107.04,476819
RU000A10AZ60,D,240325,000000,109.45,109.45,106.1,106.45,117171
RU000A10AZ60,D,250325,000000,106.98,107.08,106.4,106.75,79106
RU000A10AZ60,D,260325,000000,107.23,107.23,106.4,106.84,34282
RU000A10AZ60,D,270325,000000,106.97,106.99,106.16,106.18,26720
RU000A10AZ60,D,280325,000000,106.41,106.89,105.06,105.55,49005
RU000A10AZ60,D,310325,000000,105.6,106.08,105.1,105.39,65191
RU000A10AZ60,D,010425,000000,105.97,106.89,105.25,106.4,33881
RU000A10AZ60,D,020425,000000,106.83,106.84,105.79,106.09,33032
RU000A10AZ60,D,030425,000000,106.5,106.5,105.5,105.77,21342
RU000A10AZ60,D,040425,000000,106.45,106.45,104.9,105.24,47112
RU000A10AZ60,D,070425,000000,105,105,102.37,103,205456
RU000A10AZ60,D,080425,000000,103.6,105.43,103.6,104,81273
RU000A10AZ60,D,090425,000000,104.23,104.24,103.09,103.09,62772
RU000A10AZ60,D,100425,000000,103.5,104.21,103.01,103.01,67349
RU000A10AZ60,D,110425,000000,104.09,104.8,103.34,103.66,62743
RU000A10AZ60,D,140425,000000,104.49,104.49,103.69,103.7,52162
RU000A10AZ60,D,150425,000000,104.3,104.5,102.91,103.93,114421
RU000A10AZ60,D,160425,000000,104.47,104.96,103.98,104.7,228475
RU000A10AZ60,D,170425,000000,105.97,105.97,103.8,104.48,170693
RU000A10AZ60,D,180425,000000,104.48,105.54,104.07,104.38,44344
