<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RU000A10B8X7,D,270525,000000,99.95,100.2,99.32,99.91,20080
RU000A10B8X7,D,280525,000000,100.12,100.3,99.4,99.97,16731
RU000A10B8X7,D,290525,000000,99.97,100.09,99.77,99.97,6446
RU000A10B8X7,D,300525,000000,99.97,100.05,99.55,100,5873
RU000A10B8X7,D,020625,000000,100.01,100.09,99.79,100.01,13614
RU000A10B8X7,D,030625,000000,100.1,100.1,99.8,100.04,16797
RU000A10B8X7,D,040625,000000,100.1,100.1,99.8,100.09,27846
RU000A10B8X7,D,050625,000000,100.28,100.69,99.8,99.98,33108
RU000A10B8X7,D,060625,000000,100.5,100.85,99.8,100,36324
RU000A10B8X7,D,090625,000000,100.03,100.08,99.75,99.89,31795
RU000A10B8X7,D,100625,000000,100,100.01,99.75,99.86,16305
RU000A10B8X7,D,110625,000000,99.88,100.85,99.75,99.82,33706
RU000A10B8X7,D,130625,000000,99.93,100.01,99.8,99.9,17542
RU000A10B8X7,D,160625,000000,100.11,100.16,99.76,99.87,49268
RU000A10B8X7,D,170625,000000,99.87,99.95,99.35,99.66,24249
RU000A10B8X7,D,180625,000000,99.81,99.82,99.4,99.57,25822
RU000A10B8X7,D,190625,000000,99.68,99.75,99.4,99.53,20209
RU000A10B8X7,D,200625,000000,99.69,99.69,99.46,99.61,18415
RU000A10B8X7,D,230625,000000,99.61,99.73,99.4,99.55,7813
RU000A10B8X7,D,240625,000000,99.55,99.72,99.14,99.53,8519
RU000A10B8X7,D,250625,000000,99.62,99.64,99.41,99.59,6756
RU000A10B8X7,D,260625,000000,99.58,99.76,99.4,99.75,22215
RU000A10B8X7,D,270625,000000,99.74,100.2,99.7,100,12364
RU000A10B8X7,D,300625,000000,100.08,100.8,100.06,100.75,14148
RU000A10B8X7,D,010725,000000,100.78,100.8,100.38,100.68,7947
RU000A10B8X7,D,020725,000000,100.68,100.79,100.3,100.3,19368
RU000A10B8X7,D,030725,000000,100.78,100.98,100.38,100.89,10395
RU000A10B8X7,D,040725,000000,100.94,101,100.63,101,7541
RU000A10B8X7,D,070725,000000,101,101.89,100.96,101.7,9986
RU000A10B8X7,D,080725,000000,101.7,101.9,101.4,101.89,8217
RU000A10B8X7,D,090725,000000,101.9,101.9,101,101.65,5261
RU000A10B8X7,D,100725,000000,101.73,102,101.5,101.99,13825
RU000A10B8X7,D,110725,000000,102.14,102.96,102.14,102.89,6870
RU000A10B8X7,D,140725,000000,102.82,104.9,102.01,104.08,7482
RU000A10B8X7,D,150725,000000,104.09,104.66,104.02,104.18,3344
RU000A10B8X7,D,160725,000000,104.4,105,104.34,104.77,6420
RU000A10B8X7,D,170725,000000,104.88,106.09,104.84,105.5,9907
RU000A10B8X7,D,180725,000000,105.94,105.94,104.54,105.81,5904
RU000A10B8X7,D,210725,000000,105.94,106,105.16,105.67,3622
RU000A10B8X7,D,220725,000000,106,106,105.48,105.93,5732
RU000A10B8X7,D,230725,000000,105.91,106.28,104.81,105.71,2865
RU000A10B8X7,D,240725,000000,105.6,105.69,104.8,105.5,2869
RU000A10B8X7,D,250725,000000,105.5,105.7,103.81,105.7,4019
RU000A10B8X7,D,280725,000000,105.7,106,104.85,105.79,3402
RU000A10B8X7,D,290725,000000,105.79,105.98,104.98,105.79,3136
RU000A10B8X7,D,300725,000000,105.79,105.8,105.1,105.5,2121
RU000A10B8X7,D,310725,000000,105.11,105.48,105,105.4,3442
