<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RU000A10ASS2,D,030225,000000,100,102,99.95,100.23,197699
RU000A10ASS2,D,040225,000000,100.5,100.76,100.1,100.17,110828
RU000A10ASS2,D,050225,000000,100.35,100.35,100.1,100.2,14196
RU000A10ASS2,D,060225,000000,100.34,100.73,100.12,100.2,31949
RU000A10ASS2,D,070225,000000,100.33,100.61,100.19,100.29,135080
RU000A10ASS2,D,100225,000000,100.5,100.73,100.3,100.34,52920
RU000A10ASS2,D,110225,000000,100.64,100.74,100.25,100.49,173650
RU000A10ASS2,D,120225,000000,100.5,101.42,100.19,101,24379
RU000A10ASS2,D,130225,000000,101.99,102.29,101,101.5,25423
RU000A10ASS2,D,140225,000000,102.13,102.47,101.53,101.88,17755
RU000A10ASS2,D,170225,000000,102.48,102.48,101.8,102.15,13749
RU000A10ASS2,D,180225,000000,102.34,102.34,101.1,101.85,33061
RU000A10ASS2,D,190225,000000,102.56,102.56,101.39,101.84,16456
RU000A10ASS2,D,200225,000000,102.39,102.39,101.75,101.75,7431
RU000A10ASS2,D,210225,000000,101.89,101.89,101.54,101.65,10986
RU000A10ASS2,D,240225,000000,101.84,102.5,101.84,102.36,40385
RU000A10ASS2,D,250225,000000,102.49,102.49,101.78,101.8,20167
RU000A10ASS2,D,260225,000000,102.2,102.44,101.6,102,120609
RU000A10ASS2,D,270225,000000,102.01,102.4,101.99,102.36,13886
RU000A10ASS2,D,280225,000000,102.5,102.84,102,102.75,3574
RU000A10ASS2,D,030325,000000,103.2,103.2,102.15,102.3,18032
RU000A10ASS2,D,040325,000000,102.74,102.74,102.2,102.65,288270
RU000A10ASS2,D,050325,000000,102.59,103,102.59,102.99,40426
RU000A10ASS2,D,060325,000000,102.96,103.48,102.5,103.34,25960
RU000A10ASS2,D,070325,000000,103.03,103.97,103,103.5,25679
RU000A10ASS2,D,100325,000000,103.7,103.7,102.54,103.5,27866
RU000A10ASS2,D,110325,000000,103.5,104.48,103.2,103.99,4593
RU000A10ASS2,D,120325,000000,103.43,104.32,103.4,103.99,17618
RU000A10ASS2,D,130325,000000,103.99,104,103.15,103.25,2366
RU000A10ASS2,D,140325,000000,103.3,103.99,102,103.5,38442
RU000A10ASS2,D,170325,000000,103.5,103.5,102.01,103.1,11590
RU000A10ASS2,D,180325,000000,103.99,103.99,102.07,103.33,41330
RU000A10ASS2,D,190325,000000,103.33,104,102.71,103.68,16988
RU000A10ASS2,D,200325,000000,103.96,104.12,103.19,103.2,5578
RU000A10ASS2,D,210325,000000,103.5,104,102.75,103.2,46513
RU000A10ASS2,D,240325,000000,103.94,103.94,103.1,103.1,11548
RU000A10ASS2,D,250325,000000,103.48,103.5,103.02,103.2,2036
RU000A10ASS2,D,260325,000000,103.2,103.28,102.9,103.1,48823
RU000A10ASS2,D,270325,000000,103.37,103.37,102.86,102.9,36272
RU000A10ASS2,D,280325,000000,103.28,103.28,102.77,103.03,38393
RU000A10ASS2,D,310325,000000,103.23,103.23,102.75,102.93,34340
